i;t;s;bs;T;
2516;52.899;2774.73;2770.98;1.64232;
2517;52.914;2773.9;2770.98;1.64232;
2518;52.93;2773.88;2770.98;1.64232;
2519;52.946;2773.88;2770.98;1.64232;
2520;52.963;2773.88;2770.98;1.64232;
2521;52.978;2773.8;2770.98;1.64232;
2522;52.993;2772.73;2770.98;1.64232;
2523;53.008;2772.73;2770.98;1.64232;
2524;53.025;2772.73;2770.98;1.64232;
2525;53.044;2772.73;2770.98;1.64232;
2526;53.058;2775.82;2770.98;1.64232;
2527;53.074;2775.82;2770.98;1.64232;
2528;53.088;2776.12;2770.98;1.64232;
2529;53.105;2776.12;2770.98;1.64232;
2530;53.12;2776.12;2770.98;1.64232;
2531;53.136;2776.79;2770.98;1.64232;
2532;53.151;2776.81;2770.98;1.47809;
2533;53.167;2776.81;2770.98;1.47809;
2534;53.183;2776.9;2770.98;1.47809;
2535;53.197;2776.12;2770.98;1.47809;
2536;53.214;2774.89;2770.98;1.47809;
2537;53.228;2775.67;2770.98;1.47809;
2538;53.245;2775.67;2770.98;1.47809;
2539;53.259;2775.67;2770.98;1.47809;
2540;53.276;2775.65;2770.98;1.47809;
2541;53.29;2775.65;2770.98;1.47809;
2542;53.306;2775.65;2770.98;1.47809;
2543;53.321;2775.65;2770.98;1.47809;
2544;53.336;2775.65;2770.98;1.47809;
2545;53.351;2775.65;2770.98;1.47809;
2546;53.366;2775.67;2770.98;1.47809;
2547;53.38;2775.67;2770.98;1.47809;
2548;53.397;2775.67;2770.98;1.47809;
2549;53.412;2776.1;2770.98;1.47809;
2550;53.429;2776.1;2770.98;1.47809;
2551;53.444;2776.1;2770.98;1.47809;
2552;53.46;2776.1;2770.98;1.47809;
2553;53.476;2776.09;2770.98;1.47809;
2554;53.491;2775.42;2770.98;1.47809;
2555;53.507;2775.42;2770.98;1.47809;
2556;53.522;2775.42;2770.98;1.47809;
2557;53.538;2776.09;2770.98;1.47809;
2558;53.552;2776.09;2770.98;1.47809;
2559;53.569;2777.17;2770.98;1.47809;
2560;53.583;2776.09;2770.98;1.47809;
2561;53.6;2775.93;2770.98;1.47809;
2562;53.614;2775.93;2770.98;1.47809;
2563;53.631;2775.93;2770.98;1.47809;
2564;53.645;2776.09;2770.98;1.47809;
2565;53.662;2776.09;2770.98;1.47809;
2566;53.676;2775.93;2770.98;1.47809;
2567;53.693;2772.84;2770.98;1.47809;
2568;53.707;2772.84;2770.98;1.47809;
2569;53.723;2772.84;2770.98;1.47809;
2570;53.738;2772.84;2770.98;1.47809;
2571;53.754;2772.84;2770.98;1.47809;
2572;53.769;2772.84;2770.98;1.47809;
2573;53.785;2772.84;2770.98;1.47809;
2574;53.801;2772.84;2770.98;1.47809;
2575;53.817;2772.06;2770.98;1.47809;
2576;53.833;2772.22;2770.98;1.47809;
2577;53.849;2772.22;2770.98;1.47809;
2578;53.864;2772.22;2770.98;1.47809;
2579;53.88;2772.22;2770.98;1.47809;
2580;53.895;2772.22;2770.98;1.47809;
2581;53.911;2773.3;2770.98;1.47809;
2582;53.927;2775.61;2770.98;1.47809;
2583;53.942;2776.68;2770.98;1.47809;
2584;53.957;2776.68;2770.98;1.47809;
2585;53.973;2776.68;2770.98;1.47809;
2586;53.988;2776.68;2770.98;1.47809;
2587;54.005;2774.36;2770.98;1.47809;
2588;54.019;2774.21;2770.98;1.47809;
2589;54.036;2774.21;2770.98;1.33028;
2590;54.051;2774.21;2770.98;1.33028;
2591;54.068;2774.23;2770.98;1.33028;
2592;54.083;2777.14;2770.98;1.33028;
2593;54.1;2777.14;2770.98;1.33028;
2594;54.114;2777.14;2770.98;1.33028;
2595;54.131;2777.14;2770.98;1.33028;
2596;54.147;2777.14;2770.98;1.33028;
2597;54.162;2777.14;2770.98;1.33028;
2598;54.179;2776.35;2770.98;1.33028;
2599;54.194;2776.35;2770.98;1.33028;
2600;54.209;2776.63;2770.98;1.33028;
2601;54.223;2775.55;2770.98;1.33028;
2602;54.24;2775.55;2770.98;1.33028;
2603;54.254;2772.64;2770.98;1.33028;
2604;54.27;2772.64;2770.98;1.33028;
2605;54.289;2772.64;2770.98;1.33028;
2606;54.304;2772.64;2770.98;1.33028;
2607;54.319;2772.64;2770.98;1.33028;
2608;54.335;2772.64;2770.98;1.33028;
2609;54.351;2773;2770.98;1.33028;
2610;54.366;2773.11;2770.98;1.33028;
2611;54.381;2773.11;2770.98;1.33028;
2612;54.397;2773.12;2770.98;1.33028;
2613;54.412;2773.12;2770.98;1.33028;
2614;54.428;2772.82;2770.98;1.33028;
2615;54.443;2772.82;2770.98;1.33028;
2616;54.459;2772.82;2770.98;1.33028;
2617;54.475;2772.82;2770.98;1.33028;
2618;54.491;2772.73;2770.98;1.33028;
2619;54.507;2773.04;2770.98;1.33028;
2620;54.522;2773.04;2770.98;1.33028;
2621;54.538;2773.04;2770.98;1.33028;
2622;54.553;2773.04;2770.98;1.33028;
2623;54.569;2773.04;2770.98;1.33028;
2624;54.586;2773.04;2770.98;1.33028;
2625;54.601;2773.04;2770.98;1.33028;
2626;54.616;2773.04;2770.98;1.33028;
2627;54.632;2773.04;2770.98;1.33028;
2628;54.647;2773.04;2770.98;1.33028;
2629;54.664;2773.04;2770.98;1.33028;
2630;54.679;2774.2;2770.98;1.33028;
2631;54.695;2774.2;2770.98;1.33028;
2632;54.71;2773.89;2770.98;1.33028;
2633;54.725;2773.89;2770.98;1.33028;
2634;54.741;2773.89;2770.98;1.33028;
2635;54.755;2773.89;2770.98;1.33028;
2636;54.771;2773.89;2770.98;1.33028;
2637;54.786;2773.89;2770.98;1.33028;
2638;54.801;2773.89;2770.98;1.33028;
2639;54.816;2773.97;2770.98;1.33028;
2640;54.831;2773.97;2770.98;1.33028;
2641;54.848;2773.97;2770.98;1.33028;
2642;54.862;2773.97;2770.98;1.33028;
2643;54.879;2773.97;2770.98;1.33028;
2644;54.897;2773.97;2770.98;1.33028;
2645;54.912;2774.06;2770.98;1.19725;
2646;54.928;2774.06;2770.98;1.19725;
2647;54.944;2774.07;2770.98;1.19725;
2648;54.959;2774;2770.98;1.19725;
2649;54.975;2774;2770.98;1.19725;
2650;54.991;2774.27;2770.98;1.19725;
2651;55.006;2774.27;2770.98;1.19725;
2652;55.021;2773.21;2770.98;1.19725;
2653;55.036;2773.21;2770.98;1.19725;
2654;55.052;2773.21;2770.98;1.19725;
2655;55.067;2773.21;2770.98;1.19725;
2656;55.082;2773.21;2770.98;1.19725;
2657;55.098;2773.21;2770.98;1.19725;
2658;55.114;2773.21;2770.98;1.19725;
2659;55.129;2773.21;2770.98;1.19725;
2660;55.145;2773.21;2770.98;1.19725;
2661;55.161;2772.43;2770.98;1.19725;
2662;55.175;2772.43;2770.98;1.19725;
2663;55.191;2773.49;2770.98;1.19725;
2664;55.206;2773.49;2770.98;1.19725;
2665;55.222;2773.49;2770.98;1.19725;
2666;55.237;2773.49;2770.98;1.19725;
2667;55.252;2773.49;2770.98;1.19725;
2668;55.266;2773.49;2770.98;1.19725;
2669;55.281;2773.49;2770.98;1.19725;
2670;55.297;2773.49;2770.98;1.19725;
2671;55.311;2773.49;2770.98;1.19725;
2672;55.327;2773.49;2770.98;1.19725;
2673;55.342;2773.49;2770.98;1.19725;
2674;55.358;2773.41;2770.98;1.19725;
2675;55.375;2773.41;2770.98;1.19725;
2676;55.39;2773.41;2770.98;1.19725;
2677;55.405;2773.41;2770.98;1.19725;
2678;55.421;2773.41;2770.98;1.19725;
2679;55.437;2773.48;2770.98;1.19725;
2680;55.453;2773.48;2770.98;1.19725;
2681;55.468;2773.41;2770.98;1.19725;
2682;55.486;2773.41;2770.98;1.19725;
2683;55.5;2773.48;2770.98;1.19725;
2684;55.517;2773.48;2770.98;1.19725;
2685;55.531;2773.48;2770.98;1.19725;
2686;55.548;2773.48;2770.98;1.19725;
2687;55.562;2773.48;2770.98;1.19725;
2688;55.58;2772.42;2770.98;1.19725;
2689;55.595;2772.42;2770.98;1.19725;
2690;55.613;2772.44;2770.98;1.19725;
2691;55.633;2772.44;2770.98;1.19725;
2692;55.65;2772.36;2770.98;1.19725;
2693;55.667;2773.44;2770.98;1.19725;
2694;55.682;2773.44;2770.98;1.19725;
2695;55.699;2773.44;2770.98;1.19725;
2696;55.713;2773.13;2770.98;1.19725;
2697;55.731;2773.13;2770.98;1.19725;
2698;55.746;2773.13;2770.98;1.19725;
2699;55.764;2773.13;2770.98;1.19725;
2700;55.78;2773.13;2770.98;1.19725;
2701;55.796;2773.13;2770.98;1.19725;
2702;55.812;2773.13;2770.98;1.07753;
2703;55.827;2773.22;2770.98;1.07753;
2704;55.843;2773.22;2770.98;1.07753;
2705;55.86;2773.52;2770.98;1.07753;
2706;55.875;2773.52;2770.98;1.07753;
2707;55.893;2774.71;2770.98;1.07753;
2708;55.907;2774.71;2770.98;1.07753;
2709;55.925;2775.69;2770.98;1.07753;
2710;55.94;2775.69;2770.98;1.07753;
2711;55.956;2775.69;2770.98;1.07753;
2712;55.973;2776.36;2770.98;1.07753;
2713;55.988;2776.36;2770.98;1.07753;
2714;56.004;2776.28;2770.98;1.07753;
2715;56.023;2776.28;2770.98;1.07753;
2716;56.039;2776.26;2770.98;1.07753;
2717;56.055;2776.1;2770.98;1.07753;
2718;56.073;2774.91;2770.98;1.07753;
2719;56.088;2774.9;2770.98;1.07753;
2720;56.104;2774.9;2770.98;1.07753;
2721;56.12;2774.9;2770.98;1.07753;
2722;56.136;2774.9;2770.98;1.07753;
2723;56.152;2774.9;2770.98;1.07753;
2724;56.167;2774.9;2770.98;1.07753;
2725;56.183;2775.96;2770.98;1.07753;
2726;56.198;2775.96;2770.98;1.07753;
2727;56.216;2775.96;2770.98;1.07753;
2728;56.231;2774.9;2770.98;1.07753;
2729;56.248;2774.9;2770.98;1.07753;
2730;56.262;2774.99;2770.98;1.07753;
2731;56.279;2774.16;2770.98;1.07753;
2732;56.294;2774.16;2770.98;1.07753;
2733;56.311;2775.23;2770.98;1.07753;
2734;56.328;2775.23;2770.98;1.07753;
2735;56.346;2775.21;2770.98;1.07753;
2736;56.361;2774.2;2770.98;1.07753;
2737;56.38;2774.2;2770.98;1.07753;
2738;56.395;2774.2;2770.98;1.07753;
2739;56.414;2774.39;2770.98;1.07753;
2740;56.432;2774.39;2770.98;1.07753;
2741;56.451;2773.32;2770.98;1.07753;
2742;56.468;2773.32;2770.98;1.07753;
2743;56.484;2773.4;2770.98;1.07753;
2744;56.501;2772.73;2770.98;1.07753;
2745;56.517;2772.73;2770.98;1.07753;
2746;56.534;2772.73;2770.98;1.07753;
2747;56.55;2772.73;2770.98;1.07753;
2748;56.567;2772.73;2770.98;1.07753;
2749;56.583;2772.73;2770.98;1.07753;
2750;56.601;2772.73;2770.98;1.07753;
2751;56.618;2772.73;2770.98;1.07753;
2752;56.637;2772.73;2770.98;1.07753;
2753;56.653;2772.73;2770.98;1.07753;
2754;56.669;2772.73;2770.98;1.07753;
2755;56.687;2772.73;2770.98;1.07753;
2756;56.705;2773.4;2770.98;1.07753;
2757;56.719;2773.4;2770.98;1.07753;
2758;56.738;2773.4;2770.98;1.07753;
2759;56.754;2773.4;2770.98;1.07753;
2760;56.77;2773.4;2770.98;0.969773;
2761;56.788;2773.4;2770.98;0.969773;
2762;56.806;2773.4;2770.98;0.969773;
2763;56.823;2773.4;2770.98;0.969773;
2764;56.84;2772.24;2770.98;0.969773;
2765;56.858;2772.24;2770.98;0.969773;
2766;56.874;2772.24;2770.98;0.969773;
2767;56.892;2772.24;2770.98;0.969773;
2768;56.905;2772.24;2770.98;0.969773;
2769;56.922;2772.24;2770.98;0.969773;
2770;56.939;2773.15;2770.98;0.969773;
2771;56.955;2773.15;2770.98;0.969773;
2772;56.97;2773.15;2770.98;0.969773;
2773;56.986;2773.15;2770.98;0.969773;
2774;57;2773.15;2770.98;0.969773;
2775;57.016;2774.31;2770.98;0.969773;
2776;57.032;2774.31;2770.98;0.969773;
2777;57.047;2774.31;2770.98;0.969773;
2778;57.063;2773.4;2770.98;0.969773;
2779;57.079;2773.21;2770.98;0.969773;
2780;57.094;2773.21;2770.98;0.969773;
2781;57.109;2773.21;2770.98;0.969773;
2782;57.124;2773.21;2770.98;0.969773;
2783;57.141;2773.21;2770.98;0.969773;
2784;57.157;2773.21;2770.98;0.969773;
2785;57.173;2773.21;2770.98;0.969773;
2786;57.189;2773.21;2770.98;0.969773;
2787;57.204;2773.99;2770.98;0.969773;
2788;57.219;2772.83;2770.98;0.969773;
2789;57.235;2772.83;2770.98;0.969773;
2790;57.249;2772.83;2770.98;0.969773;
2791;57.264;2773.02;2770.98;0.969773;
2792;57.279;2772.24;2770.98;0.969773;
2793;57.295;2772.24;2770.98;0.969773;
2794;57.313;2772.24;2770.98;0.969773;
2795;57.328;2771.57;2770.98;0.969773;
2796;57.345;2771.57;2770.98;0.969773;
2797;57.36;2771.57;2770.98;0.969773;
2798;57.377;2771.48;2770.98;0.969773;
2799;57.395;2771.48;2770.98;0.969773;
2800;57.409;2771.48;2770.98;0.969773;
2801;57.425;2771.48;2770.98;0.969773;
2802;57.442;2771.48;2770.98;0.969773;
2803;57.457;2771.57;2770.98;0.969773;
2804;57.472;2771.57;2770.98;0.969773;
2805;57.488;2772.48;2770.98;0.969773;
2806;57.502;2772.48;2770.98;0.969773;
2807;57.518;2772.48;2770.98;0.969773;
2808;57.535;2771.57;2770.98;0.969773;
2809;57.551;2771.57;2770.98;0.969773;
2810;57.566;2771.57;2770.98;0.969773;
2811;57.581;2771.57;2770.98;0.969773;
2812;57.596;2771.57;2770.98;0.969773;
2813;57.611;2772.48;2770.98;0.969773;
2814;57.628;2773.26;2770.98;0.969773;
2815;57.643;2773.26;2770.98;0.969773;
2816;57.66;2773.26;2770.98;0.872796;
2817;57.674;2773.26;2770.98;0.872796;
2818;57.691;2773.26;2770.98;0.872796;
2819;57.705;2773.26;2770.98;0.872796;
2820;57.722;2773.26;2770.98;0.872796;
2821;57.737;2773.16;2770.98;0.872796;
2822;57.752;2773.16;2770.98;0.872796;
2823;57.767;2772.9;2770.98;0.872796;
2824;57.784;2773.01;2770.98;0.872796;
2825;57.798;2773.01;2770.98;0.872796;
2826;57.814;2772.92;2770.98;0.872796;
2827;57.831;2772.92;2770.98;0.872796;
2828;57.847;2772.92;2770.98;0.872796;
2829;57.862;2772.92;2770.98;0.872796;
2830;57.877;2772.92;2770.98;0.872796;
2831;57.894;2772.92;2770.98;0.872796;
2832;57.909;2772.92;2770.98;0.872796;
2833;57.925;2772.92;2770.98;0.872796;
2834;57.941;2772.61;2770.98;0.872796;
2835;57.957;2772.61;2770.98;0.872796;
2836;57.972;2773.4;2770.98;0.872796;
2837;57.987;2773.4;2770.98;0.872796;
2838;58.003;2773.4;2770.98;0.872796;
2839;58.019;2773.4;2770.98;0.872796;
2840;58.036;2773.4;2770.98;0.872796;
2841;58.05;2773.4;2770.98;0.872796;
2842;58.067;2773.4;2770.98;0.872796;
2843;58.081;2773.59;2770.98;0.872796;
2844;58.098;2773.57;2770.98;0.872796;
2845;58.113;2773.57;2770.98;0.872796;
2846;58.128;2773.57;2770.98;0.872796;
2847;58.143;2778.62;2770.98;0.872796;
2848;58.157;2778.62;2770.98;0.872796;
2849;58.174;2778.62;2770.98;0.872796;
2850;58.189;2779.55;2770.98;0.872796;
2851;58.206;2779.55;2770.98;0.872796;
2852;58.22;2780.71;2770.98;0.872796;
2853;58.234;2783.62;2770.98;0.872796;
2854;58.25;2783.62;2770.98;0.872796;
2855;58.264;2783.57;2770.98;0.872796;
2856;58.28;2781.9;2770.98;0.872796;
2857;58.295;2781.9;2770.98;0.872796;
2858;58.311;2780.97;2770.98;0.872796;
2859;58.326;2780.99;2770.98;0.872796;
2860;58.342;2780.88;2770.98;0.872796;
2861;58.358;2780.69;2770.98;0.872796;
2862;58.373;2780.69;2770.98;0.872796;
2863;58.389;2779.91;2770.98;0.872796;
2864;58.405;2778.74;2770.98;0.872796;
2865;58.42;2778.74;2770.98;0.872796;
2866;58.435;2778.83;2770.98;0.872796;
2867;58.451;2778.83;2770.98;0.872796;
2868;58.466;2778.83;2770.98;0.872796;
2869;58.481;2778.83;2770.98;0.872796;
2870;58.496;2777.64;2770.98;0.872796;
2871;58.511;2777.64;2770.98;0.872796;
2872;58.527;2777.64;2770.98;0.872796;
2873;58.541;2777.64;2770.98;0.785516;
2874;58.557;2777.64;2770.98;0.785516;
2875;58.572;2777.64;2770.98;0.785516;
2876;58.59;2777.21;2770.98;0.785516;
2877;58.604;2777.21;2770.98;0.785516;
2878;58.621;2776.61;2770.98;0.785516;
2879;58.635;2776.61;2770.98;0.785516;
2880;58.652;2775.7;2770.98;0.785516;
2881;58.666;2775.7;2770.98;0.785516;
2882;58.683;2775.7;2770.98;0.785516;
2883;58.698;2775.7;2770.98;0.785516;
2884;58.714;2775.61;2770.98;0.785516;
2885;58.73;2775.61;2770.98;0.785516;
2886;58.745;2775.61;2770.98;0.785516;
2887;58.761;2775.61;2770.98;0.785516;
2888;58.777;2775.61;2770.98;0.785516;
2889;58.793;2775.61;2770.98;0.785516;
2890;58.807;2775.91;2770.98;0.785516;
2891;58.823;2775.91;2770.98;0.785516;
2892;58.838;2775.91;2770.98;0.785516;
2893;58.854;2775.91;2770.98;0.785516;
2894;58.869;2775.9;2770.98;0.785516;
2895;58.884;2775.9;2770.98;0.785516;
2896;58.901;2775.98;2770.98;0.785516;
2897;58.915;2775.98;2770.98;0.785516;
2898;58.931;2775.99;2770.98;0.785516;
2899;58.946;2775.99;2770.98;0.785516;
2900;58.962;2775.91;2770.98;0.785516;
2901;58.975;2775.91;2770.98;0.785516;
2902;58.992;2775.91;2770.98;0.785516;
2903;59.007;2775.91;2770.98;0.785516;
2904;59.024;2775.91;2770.98;0.785516;
2905;59.039;2775.9;2770.98;0.785516;
2906;59.056;2775.9;2770.98;0.785516;
2907;59.071;2775.9;2770.98;0.785516;
2908;59.088;2775.99;2770.98;0.785516;
2909;59.102;2775.99;2770.98;0.785516;
2910;59.117;2775.99;2770.98;0.785516;
2911;59.133;2775.99;2770.98;0.785516;
2912;59.148;2775.99;2770.98;0.785516;
2913;59.164;2775.99;2770.98;0.785516;
2914;59.178;2775.99;2770.98;0.785516;
2915;59.194;2777;2770.98;0.785516;
2916;59.208;2777;2770.98;0.785516;
2917;59.224;2777;2770.98;0.785516;
2918;59.24;2777;2770.98;0.785516;
2919;59.256;2777;2770.98;0.785516;
2920;59.271;2777;2770.98;0.785516;
2921;59.287;2776.72;2770.98;0.785516;
2922;59.302;2776.72;2770.98;0.785516;
2923;59.318;2776.72;2770.98;0.785516;
2924;59.332;2771.68;2770.98;0.785516;
2925;59.347;2771.68;2770.98;0.785516;
2926;59.362;2771.68;2770.98;0.785516;
2927;59.378;2772.11;2770.98;0.785516;
2928;59.393;2771.68;2770.98;0.785516;
2929;59.409;2771.68;2770.98;0.785516;
2930;59.424;2772.83;2770.98;0.785516;
2931;59.44;2773.62;2770.98;0.706964;
2932;59.454;2773.62;2770.98;0.706964;
2933;59.469;2773.62;2770.98;0.706964;
2934;59.483;2773.62;2770.98;0.706964;
2935;59.499;2773.62;2770.98;0.706964;
2936;59.514;2772.83;2770.98;0.706964;
2937;59.529;2772.82;2770.98;0.706964;
2938;59.544;2772.82;2770.98;0.706964;
2939;59.56;2772.82;2770.98;0.706964;
2940;59.576;2772.82;2770.98;0.706964;
2941;59.591;2771.66;2770.98;0.706964;
2942;59.607;2771.66;2770.98;0.706964;
2943;59.622;2772.26;2770.98;0.706964;
2944;59.638;2772.26;2770.98;0.706964;
2945;59.652;2772.26;2770.98;0.706964;
2946;59.668;2772.26;2770.98;0.706964;
2947;59.684;2772.26;2770.98;0.706964;
2948;59.699;2772.26;2770.98;0.706964;
2949;59.714;2772.26;2770.98;0.706964;
2950;59.729;2771.25;2770.98;0.706964;
2951;59.744;2771.25;2770.98;0.706964;
2952;59.759;2771.25;2770.98;0.706964;
2953;59.774;2772.26;2770.98;0.706964;
2954;59.789;2772.26;2770.98;0.706964;
2955;59.805;2772.28;2770.98;0.706964;
2956;59.82;2772.28;2770.98;0.706964;
2957;59.836;2772.28;2770.98;0.706964;
2958;59.85;2772.26;2770.98;0.706964;
2959;59.868;2772.26;2770.98;0.706964;
2960;59.881;2772.26;2770.98;0.706964;
2961;59.898;2772.26;2770.98;0.706964;
2962;59.913;2772.26;2770.98;0.706964;
2963;59.929;2772.26;2770.98;0.706964;
2964;59.943;2772.26;2770.98;0.706964;
2965;59.959;2771.66;2770.98;0.706964;
2966;59.973;2772.45;2770.98;0.706964;
2967;59.989;2772.45;2770.98;0.706964;
2968;60.003;2772.45;2770.98;0.706964;
2969;60.019;2772.45;2770.98;0.706964;
2970;60.034;2772.45;2770.98;0.706964;
2971;60.051;2772.45;2770.98;0.706964;
2972;60.065;2772.64;2770.98;0.706964;
2973;60.081;2772.64;2770.98;0.706964;
2974;60.095;2772.64;2770.98;0.706964;
2975;60.112;2772.64;2770.98;0.706964;
2976;60.127;2772.62;2770.98;0.706964;
2977;60.143;2772.53;2770.98;0.706964;
2978;60.16;2772.53;2770.98;0.706964;
2979;60.174;2772.38;2770.98;0.706964;
2980;60.191;2772.38;2770.98;0.706964;
2981;60.206;2772.38;2770.98;0.706964;
2982;60.221;2771.59;2770.98;0.706964;
2983;60.236;2771.59;2770.98;0.706964;
2984;60.252;2771.59;2770.98;0.706964;
2985;60.266;2771.59;2770.98;0.706964;
2986;60.283;2771.59;2770.98;0.706964;
2987;60.298;2771.59;2770.98;0.636268;
2988;60.315;2771.59;2770.98;0.636268;
2989;60.329;2772.02;2770.98;0.636268;
2990;60.346;2772.02;2770.98;0.636268;
2991;60.36;2772.02;2770.98;0.636268;
2992;60.378;2772.02;2770.98;0.636268;
2993;60.392;2772.02;2770.98;0.636268;
2994;60.409;2772.02;2770.98;0.636268;
2995;60.424;2772.02;2770.98;0.636268;
2996;60.44;2772.3;2770.98;0.636268;
2997;60.455;2771.94;2770.98;0.636268;
2998;60.47;2771.94;2770.98;0.636268;
2999;60.485;2771.95;2770.98;0.636268;
3000;60.501;2771.95;2770.98;0.636268;
3001;60.517;2771.95;2770.98;0.636268;
3002;60.537;2771.52;2770.98;0.636268;
3003;60.553;2771.52;2770.98;0.636268;
3004;60.569;2771.52;2770.98;0.636268;
3005;60.584;2771.5;2770.98;0.636268;
3006;60.6;2771.5;2770.98;0.636268;
3007;60.614;2771.5;2770.98;0.636268;
3008;60.631;2771.5;2770.98;0.636268;
3009;60.646;2771.5;2770.98;0.636268;
3010;60.661;2771.5;2770.98;0.636268;
3011;60.677;2771.36;2770.98;0.636268;
3012;60.692;2771.36;2770.98;0.636268;
3013;60.708;2771.36;2770.98;0.636268;
3014;60.723;2771.36;2770.98;0.636268;
3015;60.739;2771.36;2770.98;0.636268;
3016;60.755;2771.36;2770.98;0.636268;
3017;60.772;2771.36;2770.98;0.636268;
3018;60.788;2771.36;2770.98;0.636268;
3019;60.803;2771.36;2770.98;0.636268;
3020;60.818;2771.36;2770.98;0.636268;
3021;60.834;2771.36;2770.98;0.636268;
3022;60.849;2771.36;2770.98;0.636268;
3023;60.865;2771.37;2770.98;0.636268;
3024;60.882;2771.37;2770.98;0.636268;
3025;60.896;2771.37;2770.98;0.636268;
3026;60.913;2771.37;2770.98;0.636268;
3027;60.928;2771.37;2770.98;0.636268;
3028;60.944;2771.37;2770.98;0.636268;
3029;60.958;2771.37;2770.98;0.636268;
3030;60.975;2771.37;2770.98;0.636268;
3031;60.99;2771.07;2770.98;0.636268;
3032;61.006;2771.52;2770.98;0.636268;
3033;61.022;2771.52;2770.98;0.636268;
3034;61.036;2771.52;2770.98;0.636268;
3035;61.053;2771.52;2770.98;0.636268;
3036;61.067;2771.52;2770.98;0.636268;
3037;61.084;2771.52;2770.98;0.636268;
3038;61.098;2771.52;2770.98;0.636268;
3039;61.116;2771.52;2770.98;0.636268;
3040;61.13;2771.52;2770.98;0.636268;
3041;61.146;2771.54;2770.98;0.572641;
3042;61.16;2771.54;2770.98;0.572641;
3043;61.177;2771.54;2770.98;0.572641;
3044;61.19;2771.51;2770.98;0.572641;
3045;61.207;2771.51;2770.98;0.572641;
3046;61.22;2771.51;2770.98;0.572641;
3047;61.238;2771.51;2770.98;0.572641;
3048;61.252;2771.51;2770.98;0.572641;
3049;61.267;2771.94;2770.98;0.572641;
3050;61.282;2771.93;2770.98;0.572641;
3051;61.297;2771.49;2770.98;0.572641;
3052;61.312;2771.46;2770.98;0.572641;
3053;61.328;2771.46;2770.98;0.572641;
3054;61.344;2771.46;2770.98;0.572641;
3055;61.36;2771.46;2770.98;0.572641;
3056;61.376;2771.76;2770.98;0.572641;
3057;61.391;2771.76;2770.98;0.572641;
3058;61.406;2771.76;2770.98;0.572641;
3059;61.422;2771.76;2770.98;0.572641;
3060;61.439;2772.83;2770.98;0.572641;
3061;61.453;2772.83;2770.98;0.572641;
3062;61.468;2772.83;2770.98;0.572641;
3063;61.483;2772.83;2770.98;0.572641;
3064;61.499;2772.83;2770.98;0.572641;
3065;61.514;2772.83;2770.98;0.572641;
3066;61.529;2772.83;2770.98;0.572641;
3067;61.545;2772.83;2770.98;0.572641;
3068;61.561;2771.76;2770.98;0.572641;
3069;61.575;2771.76;2770.98;0.572641;
3070;61.592;2771.76;2770.98;0.572641;
3071;61.606;2772.95;2770.98;0.572641;
3072;61.621;2774.63;2770.98;0.572641;
3073;61.636;2774.61;2770.98;0.572641;
3074;61.652;2774.61;2770.98;0.572641;
3075;61.666;2774.34;2770.98;0.572641;
3076;61.684;2772.66;2770.98;0.572641;
3077;61.698;2772.66;2770.98;0.572641;
3078;61.715;2772.66;2770.98;0.572641;
3079;61.731;2772.66;2770.98;0.572641;
3080;61.747;2771.47;2770.98;0.572641;
3081;61.763;2771.14;2770.98;0.572641;
3082;61.779;2771.14;2770.98;0.572641;
3083;61.793;2771.14;2770.98;0.572641;
3084;61.808;2771.14;2770.98;0.572641;
3085;61.824;2771.14;2770.98;0.572641;
3086;61.84;2771.14;2770.98;0.572641;
3087;61.854;2771.14;2770.98;0.572641;
3088;61.87;2771.14;2770.98;0.572641;
3089;61.886;2771.14;2770.98;0.572641;
3090;61.902;2771.14;2770.98;0.572641;
3091;61.917;2771.14;2770.98;0.572641;
3092;61.933;2771.14;2770.98;0.572641;
3093;62.019;2770.07;2770.07;0.572641;
3094;62.037;2770.07;2770.07;0.572641;
3095;62.054;2770.07;2770.07;0.572641;
3096;62.072;2770.07;2770.07;0.572641;
3097;62.087;2770.07;2770.07;0.572641;
3098;62.105;2770.07;2770.07;0.515377;
3099;62.121;2770.07;2770.07;0.515377;
3100;62.136;2770.07;2770.07;0.515377;
3101;62.151;2770.07;2770.07;0.515377;
3102;62.237;2769.98;2769.98;0.515377;
3103;62.253;2769.98;2769.98;0.515377;
3104;62.269;2769.98;2769.98;0.515377;
3105;62.286;2769.98;2769.98;0.515377;
3106;62.374;2769.96;2769.96;0.515377;
3107;62.391;2769.96;2769.96;0.515377;
3108;62.407;2770.05;2769.96;0.515377;
3109;62.425;2770.05;2769.96;0.515377;
3110;62.445;2770.05;2769.96;0.515377;
3111;62.462;2770.05;2769.96;0.515377;
3112;62.478;2770.05;2769.96;0.515377;
3113;62.494;2770.07;2769.96;0.515377;
3114;62.511;2770.07;2769.96;0.515377;
3115;62.527;2770.09;2769.96;0.515377;
3116;62.544;2770.09;2769.96;0.515377;
3117;62.56;2770.09;2769.96;0.515377;
3118;62.577;2770.09;2769.96;0.515377;
3119;62.59;2770.09;2769.96;0.515377;
3120;62.609;2770.09;2769.96;0.515377;
3121;62.626;2770.09;2769.96;0.515377;
3122;62.643;2770.09;2769.96;0.515377;
3123;62.659;2770.09;2769.96;0.515377;
3124;62.677;2770.07;2769.96;0.515377;
