i;t;s;bs;T;
2519;50.226;2645.44;2637.98;1.64232;
2520;50.239;2645.44;2637.98;1.64232;
2521;50.253;2645.26;2637.98;1.64232;
2522;50.266;2645.26;2637.98;1.64232;
2523;50.283;2645.26;2637.98;1.64232;
2524;50.294;2645.26;2637.98;1.64232;
2525;50.31;2645.87;2637.98;1.64232;
2526;50.326;2645.87;2637.98;1.64232;
2527;50.342;2645.87;2637.98;1.64232;
2528;50.354;2645.87;2637.98;1.64232;
2529;50.372;2645.26;2637.98;1.64232;
2530;50.39;2647.22;2637.98;1.64232;
2531;50.404;2647.22;2637.98;1.64232;
2532;50.418;2647.53;2637.98;1.64232;
2533;50.437;2648.61;2637.98;1.64232;
2534;50.451;2646.65;2637.98;1.64232;
2535;50.474;2646.65;2637.98;1.64232;
2536;50.485;2646.35;2637.98;1.64232;
2537;50.505;2645.26;2637.98;1.64232;
2538;50.516;2645.26;2637.98;1.64232;
2539;50.531;2642.83;2637.98;1.64232;
2540;50.545;2642.83;2637.98;1.64232;
2541;50.559;2643.92;2637.98;1.64232;
2542;50.575;2642.83;2637.98;1.64232;
2543;50.59;2644.96;2637.98;1.64232;
2544;50.606;2644.96;2637.98;1.64232;
2545;50.621;2645.88;2637.98;1.64232;
2546;50.636;2645.88;2637.98;1.64232;
2547;50.65;2646.05;2637.98;1.64232;
2548;50.665;2644.49;2637.98;1.64232;
2549;50.677;2644.49;2637.98;1.64232;
2550;50.692;2644.31;2637.98;1.64232;
2551;50.706;2642.18;2637.98;1.64232;
2552;50.717;2645.4;2637.98;1.64232;
2553;50.733;2645.4;2637.98;1.64232;
2554;50.744;2645.4;2637.98;1.64232;
2555;50.758;2645.4;2637.98;1.64232;
2556;50.771;2645.4;2637.98;1.64232;
2557;50.784;2645.4;2637.98;1.64232;
2558;50.797;2645.4;2637.98;1.64232;
2559;50.812;2645.4;2637.98;1.64232;
2560;50.824;2646.49;2637.98;1.64232;
2561;50.834;2643.83;2637.98;1.64232;
2562;50.848;2643.83;2637.98;1.64232;
2563;50.863;2643.83;2637.98;1.64232;
2564;50.876;2640.61;2637.98;1.64232;
2565;50.89;2640.61;2637.98;1.47809;
2566;50.902;2639.52;2637.98;1.47809;
2567;50.917;2639.52;2637.98;1.47809;
2568;50.931;2639.52;2637.98;1.47809;
2569;50.945;2639.52;2637.98;1.47809;
2570;50.957;2640.61;2637.98;1.47809;
2571;50.971;2640.61;2637.98;1.47809;
2572;50.982;2641.22;2637.98;1.47809;
2573;50.997;2641.22;2637.98;1.47809;
2574;51.011;2640.13;2637.98;1.47809;
2575;51.025;2639.67;2637.98;1.47809;
2576;51.038;2641.26;2637.98;1.47809;
2577;51.049;2641.26;2637.98;1.47809;
2578;51.062;2641.1;2637.98;1.47809;
2579;51.078;2641.1;2637.98;1.47809;
2580;51.094;2641.1;2637.98;1.47809;
2581;51.109;2640.5;2637.98;1.47809;
2582;51.126;2640.5;2637.98;1.47809;
2583;51.142;2640.5;2637.98;1.47809;
2584;51.158;2640.5;2637.98;1.47809;
2585;51.17;2640.5;2637.98;1.47809;
2586;51.185;2641.59;2637.98;1.47809;
2587;51.201;2641.59;2637.98;1.47809;
2588;51.216;2640.5;2637.98;1.47809;
2589;51.23;2640.5;2637.98;1.47809;
2590;51.245;2639.58;2637.98;1.47809;
2591;51.258;2639.58;2637.98;1.47809;
2592;51.269;2640.67;2637.98;1.47809;
2593;51.284;2639.58;2637.98;1.47809;
2594;51.3;2639.58;2637.98;1.47809;
2595;51.313;2639.58;2637.98;1.47809;
2596;51.325;2640.67;2637.98;1.47809;
2597;51.342;2640.67;2637.98;1.47809;
2598;51.357;2640.84;2637.98;1.47809;
2599;51.374;2639.76;2637.98;1.47809;
2600;51.39;2640.36;2637.98;1.47809;
2601;51.405;2640.82;2637.98;1.47809;
2602;51.422;2640.82;2637.98;1.47809;
2603;51.437;2640.82;2637.98;1.47809;
2604;51.449;2640.65;2637.98;1.47809;
2605;51.465;2640.19;2637.98;1.47809;
2606;51.481;2640.19;2637.98;1.47809;
2607;51.493;2640.19;2637.98;1.47809;
2608;51.509;2640.19;2637.98;1.47809;
2609;51.522;2640.35;2637.98;1.47809;
2610;51.539;2638.74;2637.98;1.47809;
2611;51.552;2638.74;2637.98;1.47809;
2612;51.566;2638.92;2637.98;1.47809;
2613;51.577;2639.22;2637.98;1.47809;
2614;51.594;2641.35;2637.98;1.47809;
2615;51.609;2641.35;2637.98;1.47809;
2616;51.625;2641.35;2637.98;1.47809;
2617;51.637;2642.28;2637.98;1.47809;
2618;51.651;2642.28;2637.98;1.47809;
2619;51.665;2642.28;2637.98;1.47809;
2620;51.678;2643.37;2637.98;1.47809;
2621;51.694;2643.37;2637.98;1.47809;
2622;51.711;2641.24;2637.98;1.47809;
2623;51.727;2641.24;2637.98;1.33028;
2624;51.74;2641.24;2637.98;1.33028;
2625;51.754;2641.85;2637.98;1.33028;
2626;51.767;2641.85;2637.98;1.33028;
2627;51.782;2641.69;2637.98;1.33028;
2628;51.793;2641.69;2637.98;1.33028;
2629;51.811;2640.61;2637.98;1.33028;
2630;51.825;2639.67;2637.98;1.33028;
2631;51.84;2639.67;2637.98;1.33028;
2632;51.853;2639.67;2637.98;1.33028;
2633;51.867;2639.67;2637.98;1.33028;
2634;51.882;2641.28;2637.98;1.33028;
2635;51.896;2641.28;2637.98;1.33028;
2636;51.912;2641.28;2637.98;1.33028;
2637;51.927;2641.28;2637.98;1.33028;
2638;51.94;2639.69;2637.98;1.33028;
2639;51.955;2640.6;2637.98;1.33028;
2640;51.972;2640.6;2637.98;1.33028;
2641;51.987;2640.6;2637.98;1.33028;
2642;52.003;2640.6;2637.98;1.33028;
2643;52.015;2640.6;2637.98;1.33028;
2644;52.028;2643.09;2637.98;1.33028;
2645;52.045;2643.09;2637.98;1.33028;
2646;52.059;2643.09;2637.98;1.33028;
2647;52.074;2642.79;2637.98;1.33028;
2648;52.09;2642.79;2637.98;1.33028;
2649;52.106;2642.79;2637.98;1.33028;
2650;52.12;2642.79;2637.98;1.33028;
2651;52.134;2644.92;2637.98;1.33028;
2652;52.148;2644.92;2637.98;1.33028;
2653;52.164;2644.92;2637.98;1.33028;
2654;52.175;2644.92;2637.98;1.33028;
2655;52.191;2646.38;2637.98;1.33028;
2656;52.204;2645.46;2637.98;1.33028;
2657;52.216;2645.46;2637.98;1.33028;
2658;52.233;2646.38;2637.98;1.33028;
2659;52.244;2646.38;2637.98;1.33028;
2660;52.258;2646.38;2637.98;1.33028;
2661;52.272;2646.38;2637.98;1.33028;
2662;52.288;2646.38;2637.98;1.33028;
2663;52.301;2646.54;2637.98;1.33028;
2664;52.317;2646.24;2637.98;1.33028;
2665;52.332;2645.32;2637.98;1.33028;
2666;52.344;2645.32;2637.98;1.33028;
2667;52.361;2645.32;2637.98;1.33028;
2668;52.372;2643.87;2637.98;1.33028;
2669;52.386;2643.87;2637.98;1.33028;
2670;52.397;2643.87;2637.98;1.33028;
2671;52.414;2642.95;2637.98;1.33028;
2672;52.427;2643.55;2637.98;1.33028;
2673;52.439;2643.55;2637.98;1.33028;
2674;52.456;2643.55;2637.98;1.33028;
2675;52.472;2644.17;2637.98;1.33028;
2676;52.484;2647.11;2637.98;1.33028;
2677;52.501;2647.11;2637.98;1.33028;
2678;52.515;2646.49;2637.98;1.33028;
2679;52.533;2644.36;2637.98;1.33028;
2680;52.546;2644.36;2637.98;1.33028;
2681;52.563;2644.2;2637.98;1.19725;
2682;52.577;2644.2;2637.98;1.19725;
2683;52.592;2641.71;2637.98;1.19725;
2684;52.608;2641.71;2637.98;1.19725;
2685;52.622;2641.71;2637.98;1.19725;
2686;52.637;2641.7;2637.98;1.19725;
2687;52.652;2641.7;2637.98;1.19725;
2688;52.666;2641.7;2637.98;1.19725;
2689;52.68;2641.7;2637.98;1.19725;
2690;52.694;2641.97;2637.98;1.19725;
2691;52.709;2641.7;2637.98;1.19725;
2692;52.725;2641.7;2637.98;1.19725;
2693;52.737;2642.52;2637.98;1.19725;
2694;52.751;2642.8;2637.98;1.19725;
2695;52.763;2642.8;2637.98;1.19725;
2696;52.775;2641.97;2637.98;1.19725;
2697;52.791;2641.7;2637.98;1.19725;
2698;52.804;2641.29;2637.98;1.19725;
2699;52.818;2641.7;2637.98;1.19725;
2700;52.829;2641.7;2637.98;1.19725;
2701;52.845;2641.7;2637.98;1.19725;
2702;52.861;2641.7;2637.98;1.19725;
2703;52.877;2641.97;2637.98;1.19725;
2704;52.892;2642.43;2637.98;1.19725;
2705;52.907;2642.16;2637.98;1.19725;
2706;52.92;2642.16;2637.98;1.19725;
2707;52.935;2642.43;2637.98;1.19725;
2708;52.952;2642.16;2637.98;1.19725;
2709;52.963;2642.16;2637.98;1.19725;
2710;52.979;2642.43;2637.98;1.19725;
2711;52.995;2642.43;2637.98;1.19725;
2712;53.01;2642.43;2637.98;1.19725;
2713;53.025;2642.43;2637.98;1.19725;
2714;53.039;2642.43;2637.98;1.19725;
2715;53.054;2642.43;2637.98;1.19725;
2716;53.065;2642.43;2637.98;1.19725;
2717;53.08;2642.16;2637.98;1.19725;
2718;53.094;2642.16;2637.98;1.19725;
2719;53.111;2642.16;2637.98;1.19725;
2720;53.126;2642.16;2637.98;1.19725;
2721;53.14;2642.43;2637.98;1.19725;
2722;53.155;2644.57;2637.98;1.19725;
2723;53.169;2644.16;2637.98;1.19725;
2724;53.185;2644.16;2637.98;1.19725;
2725;53.202;2644.16;2637.98;1.19725;
2726;53.217;2644.16;2637.98;1.19725;
2727;53.229;2644.16;2637.98;1.19725;
2728;53.245;2643.7;2637.98;1.19725;
2729;53.262;2643.86;2637.98;1.19725;
2730;53.274;2643.86;2637.98;1.19725;
2731;53.293;2643.69;2637.98;1.19725;
2732;53.306;2643.69;2637.98;1.19725;
2733;53.318;2643.69;2637.98;1.19725;
2734;53.337;2643.69;2637.98;1.19725;
2735;53.352;2643.41;2637.98;1.19725;
2736;53.364;2643.41;2637.98;1.19725;
2737;53.384;2643.41;2637.98;1.19725;
2738;53.398;2643.41;2637.98;1.07753;
2739;53.413;2643.41;2637.98;1.07753;
2740;53.429;2643.41;2637.98;1.07753;
2741;53.443;2643.42;2637.98;1.07753;
2742;53.455;2643.42;2637.98;1.07753;
2743;53.471;2644.34;2637.98;1.07753;
2744;53.486;2645.23;2637.98;1.07753;
2745;53.5;2645.34;2637.98;1.07753;
2746;53.515;2646.05;2637.98;1.07753;
2747;53.53;2646.05;2637.98;1.07753;
2748;53.547;2646.05;2637.98;1.07753;
2749;53.558;2646.05;2637.98;1.07753;
2750;53.572;2646.33;2637.98;1.07753;
2751;53.588;2646.05;2637.98;1.07753;
2752;53.602;2646.05;2637.98;1.07753;
2753;53.618;2646.05;2637.98;1.07753;
2754;53.634;2645.89;2637.98;1.07753;
2755;53.65;2645.89;2637.98;1.07753;
2756;53.664;2645.89;2637.98;1.07753;
2757;53.678;2646.29;2637.98;1.07753;
2758;53.693;2647.25;2637.98;1.07753;
2759;53.708;2647.25;2637.98;1.07753;
2760;53.721;2646.29;2637.98;1.07753;
2761;53.736;2646.29;2637.98;1.07753;
2762;53.748;2646.57;2637.98;1.07753;
2763;53.763;2644.44;2637.98;1.07753;
2764;53.777;2643.83;2637.98;1.07753;
2765;53.792;2644.75;2637.98;1.07753;
2766;53.804;2644.48;2637.98;1.07753;
2767;53.818;2644.48;2637.98;1.07753;
2768;53.835;2644.75;2637.98;1.07753;
2769;53.846;2644.75;2637.98;1.07753;
2770;53.861;2644.48;2637.98;1.07753;
2771;53.877;2644.48;2637.98;1.07753;
2772;53.89;2644.75;2637.98;1.07753;
2773;53.904;2642.63;2637.98;1.07753;
2774;53.917;2642.63;2637.98;1.07753;
2775;53.935;2643.58;2637.98;1.07753;
2776;53.949;2643.58;2637.98;1.07753;
2777;53.964;2643.58;2637.98;1.07753;
2778;53.983;2643.58;2637.98;1.07753;
2779;53.996;2643.58;2637.98;1.07753;
2780;54.015;2643.58;2637.98;1.07753;
2781;54.029;2643.58;2637.98;1.07753;
2782;54.041;2643.58;2637.98;1.07753;
2783;54.064;2643.58;2637.98;1.07753;
2784;54.084;2643.74;2637.98;1.07753;
2785;54.101;2642.82;2637.98;1.07753;
2786;54.119;2643.12;2637.98;1.07753;
2787;54.139;2642.03;2637.98;1.07753;
2788;54.163;2641.86;2637.98;1.07753;
2789;54.174;2641.7;2637.98;1.07753;
2790;54.191;2641.7;2637.98;1.07753;
2791;54.211;2641.7;2637.98;1.07753;
2792;54.229;2642.58;2637.98;1.07753;
2793;54.24;2642.58;2637.98;1.07753;
2794;54.26;2642.58;2637.98;1.07753;
2795;54.272;2642.58;2637.98;0.969773;
2796;54.284;2643.67;2637.98;0.969773;
2797;54.304;2643.67;2637.98;0.969773;
2798;54.319;2643.36;2637.98;0.969773;
2799;54.334;2643.36;2637.98;0.969773;
2800;54.354;2642.27;2637.98;0.969773;
2801;54.371;2642.27;2637.98;0.969773;
2802;54.386;2642.27;2637.98;0.969773;
2803;54.399;2642.27;2637.98;0.969773;
2804;54.414;2642.27;2637.98;0.969773;
2805;54.427;2639.78;2637.98;0.969773;
2806;54.441;2638.9;2637.98;0.969773;
2807;54.458;2638.9;2637.98;0.969773;
2808;54.47;2638.9;2637.98;0.969773;
2809;54.485;2638.9;2637.98;0.969773;
2810;54.496;2638.9;2637.98;0.969773;
2811;54.513;2638.9;2637.98;0.969773;
2812;54.527;2638.9;2637.98;0.969773;
2813;54.541;2640.5;2637.98;0.969773;
2814;54.555;2640.5;2637.98;0.969773;
2815;54.569;2641.1;2637.98;0.969773;
2816;54.58;2641.1;2637.98;0.969773;
2817;54.596;2640.5;2637.98;0.969773;
2818;54.611;2640.5;2637.98;0.969773;
2819;54.626;2640.5;2637.98;0.969773;
2820;54.638;2640.5;2637.98;0.969773;
2821;54.651;2640.5;2637.98;0.969773;
2822;54.667;2640.5;2637.98;0.969773;
2823;54.682;2640.5;2637.98;0.969773;
2824;54.695;2640.5;2637.98;0.969773;
2825;54.709;2639.58;2637.98;0.969773;
2826;54.724;2639.58;2637.98;0.969773;
2827;54.738;2639.58;2637.98;0.969773;
2828;54.752;2640.67;2637.98;0.969773;
2829;54.765;2640.67;2637.98;0.969773;
2830;54.778;2639.58;2637.98;0.969773;
2831;54.79;2639.58;2637.98;0.969773;
2832;54.804;2639.58;2637.98;0.969773;
2833;54.82;2639.58;2637.98;0.969773;
2834;54.832;2639.58;2637.98;0.969773;
2835;54.847;2639.58;2637.98;0.969773;
2836;54.859;2639.76;2637.98;0.969773;
2837;54.873;2639.76;2637.98;0.969773;
2838;54.884;2640.64;2637.98;0.969773;
2839;54.901;2639.76;2637.98;0.969773;
2840;54.915;2639.76;2637.98;0.969773;
2841;54.929;2640.36;2637.98;0.969773;
2842;54.945;2640.36;2637.98;0.969773;
2843;54.961;2640.36;2637.98;0.969773;
2844;54.979;2640.36;2637.98;0.969773;
2845;54.99;2640.36;2637.98;0.969773;
2846;55.009;2640.36;2637.98;0.969773;
2847;55.023;2640.36;2637.98;0.969773;
2848;55.039;2641.45;2637.98;0.969773;
2849;55.054;2641.45;2637.98;0.969773;
2850;55.069;2641.45;2637.98;0.969773;
2851;55.084;2641.45;2637.98;0.872796;
2852;55.102;2642.07;2637.98;0.872796;
2853;55.117;2642.07;2637.98;0.872796;
2854;55.136;2642.07;2637.98;0.872796;
2855;55.15;2642.07;2637.98;0.872796;
2856;55.169;2642.07;2637.98;0.872796;
2857;55.183;2640.98;2637.98;0.872796;
2858;55.202;2640.98;2637.98;0.872796;
2859;55.214;2639.39;2637.98;0.872796;
2860;55.229;2641.88;2637.98;0.872796;
2861;55.24;2641.87;2637.98;0.872796;
2862;55.258;2641.87;2637.98;0.872796;
2863;55.272;2641.88;2637.98;0.872796;
2864;55.286;2641.88;2637.98;0.872796;
2865;55.299;2642.04;2637.98;0.872796;
2866;55.313;2642.04;2637.98;0.872796;
2867;55.331;2642.04;2637.98;0.872796;
2868;55.344;2641.42;2637.98;0.872796;
2869;55.358;2641.42;2637.98;0.872796;
2870;55.371;2641.42;2637.98;0.872796;
2871;55.388;2641.42;2637.98;0.872796;
2872;55.401;2641.42;2637.98;0.872796;
2873;55.413;2641.42;2637.98;0.872796;
2874;55.424;2641.42;2637.98;0.872796;
2875;55.44;2641.42;2637.98;0.872796;
2876;55.453;2641.42;2637.98;0.872796;
2877;55.471;2641.42;2637.98;0.872796;
2878;55.485;2640.46;2637.98;0.872796;
2879;55.498;2640.46;2637.98;0.872796;
2880;55.513;2641.38;2637.98;0.872796;
2881;55.527;2642.47;2637.98;0.872796;
2882;55.54;2644.06;2637.98;0.872796;
2883;55.555;2644.06;2637.98;0.872796;
2884;55.569;2646.69;2637.98;0.872796;
2885;55.58;2646.53;2637.98;0.872796;
2886;55.595;2646.54;2637.98;0.872796;
2887;55.611;2645.45;2637.98;0.872796;
2888;55.626;2645.45;2637.98;0.872796;
2889;55.642;2646.54;2637.98;0.872796;
2890;55.656;2645.93;2637.98;0.872796;
2891;55.668;2645.93;2637.98;0.872796;
2892;55.682;2645.93;2637.98;0.872796;
2893;55.697;2643.31;2637.98;0.872796;
2894;55.714;2643.31;2637.98;0.872796;
2895;55.729;2642.39;2637.98;0.872796;
2896;55.741;2642.55;2637.98;0.872796;
2897;55.756;2642.55;2637.98;0.872796;
2898;55.768;2642.55;2637.98;0.872796;
2899;55.782;2642.55;2637.98;0.872796;
2900;55.798;2642.55;2637.98;0.872796;
2901;55.809;2642.55;2637.98;0.872796;
2902;55.823;2642.55;2637.98;0.872796;
2903;55.839;2642.55;2637.98;0.872796;
2904;55.854;2642.55;2637.98;0.872796;
2905;55.873;2642.55;2637.98;0.872796;
2906;55.888;2642.55;2637.98;0.872796;
2907;55.901;2641.46;2637.98;0.872796;
2908;55.917;2641.46;2637.98;0.785516;
2909;55.93;2641.46;2637.98;0.785516;
2910;55.946;2641.46;2637.98;0.785516;
2911;55.959;2641.46;2637.98;0.785516;
2912;55.972;2641.46;2637.98;0.785516;
2913;55.984;2641.46;2637.98;0.785516;
2914;55.999;2641.46;2637.98;0.785516;
2915;56.014;2641.45;2637.98;0.785516;
2916;56.025;2641.45;2637.98;0.785516;
2917;56.042;2641.45;2637.98;0.785516;
2918;56.056;2641.45;2637.98;0.785516;
2919;56.072;2641.29;2637.98;0.785516;
2920;56.085;2641.29;2637.98;0.785516;
2921;56.1;2640.58;2637.98;0.785516;
2922;56.115;2639.76;2637.98;0.785516;
2923;56.13;2639.76;2637.98;0.785516;
2924;56.142;2639.76;2637.98;0.785516;
2925;56.156;2639.76;2637.98;0.785516;
2926;56.17;2639.76;2637.98;0.785516;
2927;56.184;2639.76;2637.98;0.785516;
2928;56.196;2639.76;2637.98;0.785516;
2929;56.213;2638.17;2637.98;0.785516;
2930;56.227;2638.17;2637.98;0.785516;
2931;56.239;2638.77;2637.98;0.785516;
2932;56.253;2639.86;2637.98;0.785516;
2933;56.266;2639.86;2637.98;0.785516;
2934;56.283;2639.86;2637.98;0.785516;
2935;56.295;2639.86;2637.98;0.785516;
2936;56.311;2639.25;2637.98;0.785516;
2937;56.325;2639.25;2637.98;0.785516;
2938;56.34;2639.25;2637.98;0.785516;
2939;56.356;2639.25;2637.98;0.785516;
2940;56.369;2639.25;2637.98;0.785516;
2941;56.383;2639.25;2637.98;0.785516;
2942;56.4;2639.25;2637.98;0.785516;
2943;56.414;2639.25;2637.98;0.785516;
2944;56.43;2639.25;2637.98;0.785516;
2945;56.444;2639.25;2637.98;0.785516;
2946;56.455;2639.25;2637.98;0.785516;
2947;56.471;2639.25;2637.98;0.785516;
2948;56.489;2639.25;2637.98;0.785516;
2949;56.504;2639.25;2637.98;0.785516;
2950;56.515;2639.25;2637.98;0.785516;
2951;56.536;2639.25;2637.98;0.785516;
2952;56.549;2639.25;2637.98;0.785516;
2953;56.564;2639.25;2637.98;0.785516;
2954;56.584;2639.25;2637.98;0.785516;
2955;56.597;2639.25;2637.98;0.785516;
2956;56.616;2639.25;2637.98;0.785516;
2957;56.632;2639.25;2637.98;0.785516;
2958;56.649;2639.25;2637.98;0.785516;
2959;56.665;2639.25;2637.98;0.785516;
2960;56.677;2639.25;2637.98;0.785516;
2961;56.693;2641.91;2637.98;0.785516;
2962;56.709;2642.79;2637.98;0.785516;
2963;56.721;2642.79;2637.98;0.785516;
2964;56.737;2640.13;2637.98;0.785516;
2965;56.748;2640.13;2637.98;0.706964;
2966;56.762;2640.13;2637.98;0.706964;
2967;56.779;2640.13;2637.98;0.706964;
2968;56.794;2640.13;2637.98;0.706964;
2969;56.809;2639.25;2637.98;0.706964;
2970;56.823;2639.08;2637.98;0.706964;
2971;56.839;2639.08;2637.98;0.706964;
2972;56.855;2639.08;2637.98;0.706964;
2973;56.867;2639.08;2637.98;0.706964;
2974;56.884;2639.08;2637.98;0.706964;
2975;56.895;2639.08;2637.98;0.706964;
2976;56.912;2639.08;2637.98;0.706964;
2977;56.922;2639.08;2637.98;0.706964;
2978;56.937;2637.99;2637.98;0.706964;
2979;56.953;2637.99;2637.98;0.706964;
2980;56.967;2639.08;2637.98;0.706964;
2981;56.979;2639.08;2637.98;0.706964;
2982;56.996;2639.08;2637.98;0.706964;
2983;57.01;2639.08;2637.98;0.706964;
2984;57.024;2639.08;2637.98;0.706964;
2985;57.04;2640.67;2637.98;0.706964;
2986;57.052;2641.59;2637.98;0.706964;
2987;57.066;2641.59;2637.98;0.706964;
2988;57.077;2641.59;2637.98;0.706964;
2989;57.093;2641.59;2637.98;0.706964;
2990;57.108;2641.59;2637.98;0.706964;
2991;57.122;2640.5;2637.98;0.706964;
2992;57.137;2640.5;2637.98;0.706964;
2993;57.151;2640.5;2637.98;0.706964;
2994;57.162;2640.5;2637.98;0.706964;
2995;57.173;2641.59;2637.98;0.706964;
2996;57.19;2641.59;2637.98;0.706964;
2997;57.205;2641.59;2637.98;0.706964;
2998;57.219;2641.76;2637.98;0.706964;
2999;57.236;2641.76;2637.98;0.706964;
3000;57.251;2641.76;2637.98;0.706964;
3001;57.263;2641.76;2637.98;0.706964;
3002;57.279;2641.76;2637.98;0.706964;
3003;57.293;2641.92;2637.98;0.706964;
3004;57.306;2640.83;2637.98;0.706964;
3005;57.322;2640.83;2637.98;0.706964;
3006;57.335;2640.83;2637.98;0.706964;
3007;57.349;2640.83;2637.98;0.706964;
3008;57.36;2640.83;2637.98;0.706964;
3009;57.377;2640.83;2637.98;0.706964;
3010;57.391;2640.83;2637.98;0.706964;
3011;57.402;2640.83;2637.98;0.706964;
3012;57.418;2640.83;2637.98;0.706964;
3013;57.432;2640.83;2637.98;0.706964;
3014;57.449;2640.83;2637.98;0.706964;
3015;57.462;2640.83;2637.98;0.706964;
3016;57.477;2640.67;2637.98;0.706964;
3017;57.492;2640.67;2637.98;0.706964;
3018;57.509;2639.08;2637.98;0.706964;
3019;57.522;2639.08;2637.98;0.636268;
3020;57.541;2639.08;2637.98;0.636268;
3021;57.555;2639.08;2637.98;0.636268;
3022;57.57;2638.9;2637.98;0.636268;
3023;57.586;2638.9;2637.98;0.636268;
3024;57.603;2638.9;2637.98;0.636268;
3025;57.621;2638.91;2637.98;0.636268;
3026;57.635;2638.91;2637.98;0.636268;
3027;57.647;2638.91;2637.98;0.636268;
3028;57.667;2638.91;2637.98;0.636268;
3029;57.678;2638.91;2637.98;0.636268;
3030;57.693;2638.91;2637.98;0.636268;
3031;57.713;2638.91;2637.98;0.636268;
3032;57.726;2638.91;2637.98;0.636268;
3033;57.741;2638.91;2637.98;0.636268;
3034;57.759;2638.91;2637.98;0.636268;
3035;57.771;2638.9;2637.98;0.636268;
3036;57.789;2638.9;2637.98;0.636268;
3037;57.8;2638.9;2637.98;0.636268;
3038;57.82;2639.99;2637.98;0.636268;
3039;57.835;2639.99;2637.98;0.636268;
3040;57.849;2639.99;2637.98;0.636268;
3041;57.866;2639.99;2637.98;0.636268;
3042;57.886;2639.99;2637.98;0.636268;
3043;57.901;2639.08;2637.98;0.636268;
3044;57.919;2639.08;2637.98;0.636268;
3045;57.934;2639.08;2637.98;0.636268;
3046;57.947;2639.08;2637.98;0.636268;
3047;57.963;2637.99;2637.98;0.636268;
3048;57.978;2637.99;2637.98;0.636268;
3049;57.99;2637.99;2637.98;0.636268;
3050;58.005;2637.99;2637.98;0.636268;
3051;58.017;2637.99;2637.98;0.636268;
3052;58.031;2637.99;2637.98;0.636268;
3053;58.048;2637.99;2637.98;0.636268;
3054;58.063;2637.99;2637.98;0.636268;
3055;58.08;2638.9;2637.98;0.636268;
3056;58.096;2638.9;2637.98;0.636268;
3057;58.115;2638.9;2637.98;0.636268;
3058;58.128;2638.9;2637.98;0.636268;
3059;58.143;2638.9;2637.98;0.636268;
3060;58.157;2638.91;2637.98;0.636268;
3061;58.169;2638.91;2637.98;0.636268;
3062;58.186;2639.37;2637.98;0.636268;
3063;58.2;2639.37;2637.98;0.636268;
3064;58.211;2639.37;2637.98;0.636268;
3065;58.229;2639.37;2637.98;0.636268;
3066;58.24;2639.37;2637.98;0.636268;
3067;58.255;2639.37;2637.98;0.636268;
3068;58.272;2639.37;2637.98;0.636268;
3069;58.287;2638.45;2637.98;0.636268;
3070;58.299;2638.45;2637.98;0.636268;
3071;58.313;2638.45;2637.98;0.636268;
3072;58.328;2638.45;2637.98;0.572641;
3073;58.34;2638.61;2637.98;0.572641;
3074;58.357;2638.45;2637.98;0.572641;
3075;58.368;2638.45;2637.98;0.572641;
3076;58.383;2638.45;2637.98;0.572641;
3077;58.394;2638.45;2637.98;0.572641;
3078;58.411;2640.59;2637.98;0.572641;
3079;58.427;2640.59;2637.98;0.572641;
3080;58.439;2640.59;2637.98;0.572641;
3081;58.456;2640.59;2637.98;0.572641;
3082;58.469;2640.59;2637.98;0.572641;
3083;58.481;2640.59;2637.98;0.572641;
3084;58.497;2640.59;2637.98;0.572641;
3085;58.511;2640.59;2637.98;0.572641;
3086;58.525;2640.59;2637.98;0.572641;
3087;58.541;2640.59;2637.98;0.572641;
3088;58.551;2640.59;2637.98;0.572641;
3089;58.566;2640.59;2637.98;0.572641;
3090;58.577;2638.45;2637.98;0.572641;
3091;58.593;2638.45;2637.98;0.572641;
3092;58.609;2638.45;2637.98;0.572641;
3093;58.624;2638.45;2637.98;0.572641;
3094;58.638;2638.45;2637.98;0.572641;
3095;58.652;2638.45;2637.98;0.572641;
3096;58.666;2638.45;2637.98;0.572641;
3097;58.68;2638.45;2637.98;0.572641;
3098;58.697;2638.45;2637.98;0.572641;
3099;58.711;2638.45;2637.98;0.572641;
3100;58.726;2638.45;2637.98;0.572641;
3101;58.739;2638.45;2637.98;0.572641;
3102;58.753;2638.45;2637.98;0.572641;
3103;58.766;2638.45;2637.98;0.572641;
3104;58.783;2638.45;2637.98;0.572641;
3105;58.799;2638.45;2637.98;0.572641;
3106;58.813;2638.45;2637.98;0.572641;
3107;58.827;2638.45;2637.98;0.572641;
3108;58.842;2638.45;2637.98;0.572641;
3109;58.857;2638.45;2637.98;0.572641;
3110;58.872;2638.45;2637.98;0.572641;
3111;58.888;2638.45;2637.98;0.572641;
3112;58.901;2638.45;2637.98;0.572641;
3113;58.915;2638.45;2637.98;0.572641;
3114;58.933;2638.45;2637.98;0.572641;
3115;58.947;2638.62;2637.98;0.572641;
3116;58.959;2638.62;2637.98;0.572641;
3117;58.974;2638.62;2637.98;0.572641;
3118;58.986;2638.62;2637.98;0.572641;
3119;59.001;2638.62;2637.98;0.572641;
3120;59.016;2638.62;2637.98;0.572641;
3121;59.029;2638.62;2637.98;0.572641;
3122;59.041;2639.5;2637.98;0.572641;
3123;59.056;2639.5;2637.98;0.572641;
3124;59.069;2639.66;2637.98;0.572641;
3125;59.082;2638.78;2637.98;0.572641;
3126;59.098;2638.78;2637.98;0.515377;
